[rosmaster.main][INFO] 2021-05-09 10:49:46,477: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2021-05-09 10:49:46,477: Starting ROS Master Node
[rosmaster.master][INFO] 2021-05-09 10:51:36,429: +PARAM [/fix/velocity/drift_frequency] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:51:36,431: +PARAM [/fix/velocity/scale_error] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:51:36,433: +SERVICE [/fix/status/set_parameters] /gazebo http://shang:43991/
[rosmaster.master][INFO] 2021-05-09 10:51:36,435: +PUB [/fix/status/parameter_descriptions] /gazebo http://shang:43991/
[rosmaster.master][INFO] 2021-05-09 10:51:36,437: +PUB [/fix/status/parameter_updates] /gazebo http://shang:43991/
[rosmaster.master][INFO] 2021-05-09 10:51:36,451: +PARAM [/fix/status/STATUS_FIX] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:51:36,453: +PARAM [/fix/status/STATUS_SBAS_FIX] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:51:36,458: +PARAM [/fix/status/STATUS_GBAS_FIX] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:51:36,460: +PARAM [/fix/status/SERVICE_GPS] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:51:36,463: +PARAM [/fix/status/SERVICE_GLONASS] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:51:36,465: +PARAM [/fix/status/SERVICE_COMPASS] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:51:36,467: +PARAM [/fix/status/SERVICE_GALILEO] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:51:36,469: +PARAM [/fix/position/gaussian_noise] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:51:36,472: +PARAM [/fix/position/offset] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:51:36,475: +PARAM [/fix/position/drift] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:51:36,478: +PARAM [/fix/position/drift_frequency] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:51:36,480: +PARAM [/fix/position/scale_error] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:51:36,481: +PARAM [/fix/velocity/gaussian_noise] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:51:36,484: +PARAM [/fix/velocity/offset] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:51:36,487: +PARAM [/fix/velocity/drift] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:51:36,490: +PARAM [/fix/velocity/drift_frequency] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:51:36,493: +PARAM [/fix/velocity/scale_error] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:51:36,498: +PARAM [/fix/status/STATUS_FIX] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:51:36,503: +PARAM [/fix/status/STATUS_SBAS_FIX] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:51:36,507: +PARAM [/fix/status/STATUS_GBAS_FIX] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:51:36,510: +PARAM [/fix/status/SERVICE_GPS] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:51:36,513: +PARAM [/fix/status/SERVICE_GLONASS] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:51:36,519: +PARAM [/fix/status/SERVICE_COMPASS] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:51:36,522: +PARAM [/fix/status/SERVICE_GALILEO] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:51:36,548: +PUB [/nmea_sentence] /gazebo http://shang:43991/
[rosmaster.master][INFO] 2021-05-09 10:51:36,581: +PUB [/left_motor/driving_force] /gazebo http://shang:43991/
[rosmaster.master][INFO] 2021-05-09 10:51:36,595: +PUB [/right_motor/driving_force] /gazebo http://shang:43991/
[rosmaster.master][INFO] 2021-05-09 10:51:36,629: +PUB [/imu] /gazebo http://shang:43991/
[rosmaster.master][INFO] 2021-05-09 10:51:36,632: +SERVICE [/imu_service] /gazebo http://shang:43991/
[rosmaster.master][INFO] 2021-05-09 10:51:36,668: publisherUpdate[/left_motor/driving_force] -> http://shang:37715/ ['http://shang:43991/']
[rosmaster.master][INFO] 2021-05-09 10:51:36,669: publisherUpdate[/imu] -> http://shang:34957/ ['http://shang:43991/']
[rosmaster.master][INFO] 2021-05-09 10:51:36,669: publisherUpdate[/left_motor/driving_force] -> http://shang:37715/ ['http://shang:43991/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2021-05-09 10:51:36,670: publisherUpdate[/imu] -> http://shang:34957/ ['http://shang:43991/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2021-05-09 10:51:36,670: publisherUpdate[/right_motor/driving_force] -> http://shang:37715/ ['http://shang:43991/']
[rosmaster.master][INFO] 2021-05-09 10:51:36,671: publisherUpdate[/right_motor/driving_force] -> http://shang:37715/ ['http://shang:43991/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2021-05-09 10:51:46,809: +SERVICE [/rostopic_4597_1620528706505/get_loggers] /rostopic_4597_1620528706505 http://shang:41589/
[rosmaster.master][INFO] 2021-05-09 10:51:46,811: +SERVICE [/rostopic_4597_1620528706505/set_logger_level] /rostopic_4597_1620528706505 http://shang:41589/
[rosmaster.master][INFO] 2021-05-09 10:51:46,814: +PUB [/wam_v/ship_controller/right_driving_force] /rostopic_4597_1620528706505 http://shang:41589/
[rosmaster.master][INFO] 2021-05-09 10:57:53,345: +PUB [/rosout] /rostopic_5129_1620529073049 http://shang:34423/
[rosmaster.master][INFO] 2021-05-09 10:57:53,358: +SUB [/clock] /rostopic_5129_1620529073049 http://shang:34423/
[rosmaster.master][INFO] 2021-05-09 10:57:53,363: +SERVICE [/rostopic_5129_1620529073049/get_loggers] /rostopic_5129_1620529073049 http://shang:34423/
[rosmaster.master][INFO] 2021-05-09 10:57:53,366: +SERVICE [/rostopic_5129_1620529073049/set_logger_level] /rostopic_5129_1620529073049 http://shang:34423/
[rosmaster.master][INFO] 2021-05-09 10:57:53,417: publisherUpdate[/rosout] -> http://shang:40781/ ['http://shang:46487/', 'http://shang:32813/', 'http://shang:34957/', 'http://shang:35195/', 'http://shang:38471/', 'http://shang:37715/', 'http://shang:43333/', 'http://shang:43991/', 'http://shang:35083/', 'http://shang:45887/', 'http://shang:34423/']
[rosmaster.master][INFO] 2021-05-09 10:57:53,420: publisherUpdate[/rosout] -> http://shang:40781/ ['http://shang:46487/', 'http://shang:32813/', 'http://shang:34957/', 'http://shang:35195/', 'http://shang:38471/', 'http://shang:37715/', 'http://shang:43333/', 'http://shang:43991/', 'http://shang:35083/', 'http://shang:45887/', 'http://shang:34423/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2021-05-09 10:57:53,421: +SUB [/gps_odom] /rostopic_5129_1620529073049 http://shang:34423/
[rosmaster.master][INFO] 2021-05-09 10:58:15,170: -PUB [/gazebo_gui/parameter_descriptions] /gazebo_gui http://shang:35083/
[rosmaster.master][INFO] 2021-05-09 10:58:15,172: -PUB [/gazebo_gui/parameter_updates] /gazebo_gui http://shang:35083/
[rosmaster.master][INFO] 2021-05-09 10:58:15,174: -SERVICE [/gazebo_gui/set_parameters] /gazebo_gui rosrpc://shang:49055
[rosmaster.master][INFO] 2021-05-09 10:58:15,380: -PUB [/rosout] /gazebo_gui http://shang:35083/
[rosmaster.master][INFO] 2021-05-09 10:58:15,382: -SUB [/clock] /gazebo_gui http://shang:35083/
[rosmaster.master][INFO] 2021-05-09 10:58:15,385: -SERVICE [/gazebo_gui/get_loggers] /gazebo_gui rosrpc://shang:49055
[rosmaster.master][INFO] 2021-05-09 10:58:15,387: -SERVICE [/gazebo_gui/set_logger_level] /gazebo_gui rosrpc://shang:49055
[rosmaster.master][INFO] 2021-05-09 10:58:15,458: publisherUpdate[/rosout] -> http://shang:40781/ ['http://shang:46487/', 'http://shang:32813/', 'http://shang:34957/', 'http://shang:35195/', 'http://shang:38471/', 'http://shang:37715/', 'http://shang:43333/', 'http://shang:43991/', 'http://shang:45887/', 'http://shang:34423/']
[rosmaster.master][INFO] 2021-05-09 10:58:15,459: publisherUpdate[/rosout] -> http://shang:40781/ ['http://shang:46487/', 'http://shang:32813/', 'http://shang:34957/', 'http://shang:35195/', 'http://shang:38471/', 'http://shang:37715/', 'http://shang:43333/', 'http://shang:43991/', 'http://shang:45887/', 'http://shang:34423/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2021-05-09 10:58:20,102: -SUB [/clock] /kml_plotter_node http://shang:43333/
[rosmaster.master][INFO] 2021-05-09 10:58:20,103: -SUB [/fix] /kml_plotter_node http://shang:43333/
[rosmaster.master][INFO] 2021-05-09 10:58:20,103: -PUB [/rosout] /kml_plotter_node http://shang:43333/
[rosmaster.master][INFO] 2021-05-09 10:58:20,104: -SERVICE [/kml_plotter_node/set_logger_level] /kml_plotter_node rosrpc://shang:46311
[rosmaster.master][INFO] 2021-05-09 10:58:20,107: -SERVICE [/kml_plotter_node/get_loggers] /kml_plotter_node rosrpc://shang:46311
[rosmaster.master][INFO] 2021-05-09 10:58:20,108: -PUB [/wam_v/ship_controller/right_driving_force] /cmd_pub_right http://shang:41393/
[rosmaster.master][INFO] 2021-05-09 10:58:20,109: -SERVICE [/cmd_pub_right/get_loggers] /cmd_pub_right rosrpc://shang:40389
[rosmaster.master][INFO] 2021-05-09 10:58:20,111: -SERVICE [/cmd_pub_right/set_logger_level] /cmd_pub_right rosrpc://shang:40389
[rosmaster.master][INFO] 2021-05-09 10:58:20,118: -SUB [/clock] /plot_characteristic_curve_node http://shang:45887/
[rosmaster.master][INFO] 2021-05-09 10:58:20,123: -PUB [/rosout] /plot_characteristic_curve_node http://shang:45887/
[rosmaster.master][INFO] 2021-05-09 10:58:20,123: -SERVICE [/plot_characteristic_curve_node/get_loggers] /plot_characteristic_curve_node rosrpc://shang:45915
[rosmaster.master][INFO] 2021-05-09 10:58:20,123: -SERVICE [/plot_characteristic_curve_node/set_logger_level] /plot_characteristic_curve_node rosrpc://shang:45915
[rosmaster.master][INFO] 2021-05-09 10:58:20,124: -PUB [/wam_v/ship_controller/left_driving_force] /cmd_pub_left http://shang:46023/
[rosmaster.master][INFO] 2021-05-09 10:58:20,124: -SERVICE [/plot_characteristic_curve] /plot_characteristic_curve_node rosrpc://shang:45915
[rosmaster.master][INFO] 2021-05-09 10:58:20,125: -SERVICE [/cmd_pub_left/set_logger_level] /cmd_pub_left rosrpc://shang:40847
[rosmaster.master][INFO] 2021-05-09 10:58:20,126: -SERVICE [/cmd_pub_left/get_loggers] /cmd_pub_left rosrpc://shang:40847
[rosmaster.master][INFO] 2021-05-09 10:58:20,168: publisherUpdate[/rosout] -> http://shang:40781/ ['http://shang:46487/', 'http://shang:32813/', 'http://shang:34957/', 'http://shang:35195/', 'http://shang:38471/', 'http://shang:37715/', 'http://shang:43991/', 'http://shang:45887/', 'http://shang:34423/']
[rosmaster.master][INFO] 2021-05-09 10:58:20,169: publisherUpdate[/rosout] -> http://shang:40781/ ['http://shang:46487/', 'http://shang:32813/', 'http://shang:34957/', 'http://shang:35195/', 'http://shang:38471/', 'http://shang:37715/', 'http://shang:43991/', 'http://shang:45887/', 'http://shang:34423/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2021-05-09 10:58:20,169: publisherUpdate[/rosout] -> http://shang:40781/ ['http://shang:46487/', 'http://shang:32813/', 'http://shang:34957/', 'http://shang:35195/', 'http://shang:38471/', 'http://shang:37715/', 'http://shang:43991/', 'http://shang:34423/']
[rosmaster.master][INFO] 2021-05-09 10:58:20,169: publisherUpdate[/rosout] -> http://shang:40781/ ['http://shang:46487/', 'http://shang:32813/', 'http://shang:34957/', 'http://shang:35195/', 'http://shang:38471/', 'http://shang:37715/', 'http://shang:43991/', 'http://shang:34423/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2021-05-09 10:58:20,202: -PUB [/rosout] /rviz http://shang:37715/
[rosmaster.master][INFO] 2021-05-09 10:58:20,206: -PUB [/initialpose] /rviz http://shang:37715/
[rosmaster.master][INFO] 2021-05-09 10:58:20,207: -PUB [/move_base_simple/goal] /rviz http://shang:37715/
[rosmaster.master][INFO] 2021-05-09 10:58:20,209: -PUB [/clicked_point] /rviz http://shang:37715/
[rosmaster.master][INFO] 2021-05-09 10:58:20,211: -SUB [/clock] /rviz http://shang:37715/
[rosmaster.master][INFO] 2021-05-09 10:58:20,212: -SUB [/tf] /rviz http://shang:37715/
[rosmaster.master][INFO] 2021-05-09 10:58:20,214: -SUB [/tf_static] /rviz http://shang:37715/
[rosmaster.master][INFO] 2021-05-09 10:58:20,215: -SUB [/left_motor/driving_force] /rviz http://shang:37715/
[rosmaster.master][INFO] 2021-05-09 10:58:20,216: -SUB [/right_motor/driving_force] /rviz http://shang:37715/
[rosmaster.master][INFO] 2021-05-09 10:58:20,217: -SUB [/robot_pose_ekf/odom_combined] /rviz http://shang:37715/
[rosmaster.master][INFO] 2021-05-09 10:58:20,219: -SUB [/wam_v/camera/front/image_raw] /rviz http://shang:37715/
[rosmaster.master][INFO] 2021-05-09 10:58:20,219: -SUB [/wam_v/camera/left/image_raw] /rviz http://shang:37715/
[rosmaster.master][INFO] 2021-05-09 10:58:20,220: -SUB [/wam_v/camera/right/image_raw] /rviz http://shang:37715/
[rosmaster.master][INFO] 2021-05-09 10:58:20,224: -SUB [/wam_v/camera/rear/image_raw] /rviz http://shang:37715/
[rosmaster.master][INFO] 2021-05-09 10:58:20,225: -SUB [/velodyne_points] /rviz http://shang:37715/
[rosmaster.master][INFO] 2021-05-09 10:58:20,225: -SUB [/scan] /rviz http://shang:37715/
[rosmaster.master][INFO] 2021-05-09 10:58:20,230: -SUB [/object_recognition_node/detected_objects/marker] /rviz http://shang:37715/
[rosmaster.master][INFO] 2021-05-09 10:58:20,233: -PUB [/rosout] /object_recognition_node http://shang:38471/
[rosmaster.master][INFO] 2021-05-09 10:58:20,233: -SERVICE [/rviz/get_loggers] /rviz rosrpc://shang:43233
[rosmaster.master][INFO] 2021-05-09 10:58:20,235: -SERVICE [/rviz/set_logger_level] /rviz rosrpc://shang:43233
[rosmaster.master][INFO] 2021-05-09 10:58:20,236: -PUB [/object_recognition_node/detected_objects] /object_recognition_node http://shang:38471/
[rosmaster.master][INFO] 2021-05-09 10:58:20,242: -SERVICE [/rviz/reload_shaders] /rviz rosrpc://shang:43233
[rosmaster.master][INFO] 2021-05-09 10:58:20,242: -PUB [/object_recognition_node/detected_objects/marker] /object_recognition_node http://shang:38471/
[rosmaster.master][INFO] 2021-05-09 10:58:20,243: -SUB [/clock] /object_recognition_node http://shang:38471/
[rosmaster.master][INFO] 2021-05-09 10:58:20,244: -SUB [/velodyne_points] /object_recognition_node http://shang:38471/
[rosmaster.master][INFO] 2021-05-09 10:58:20,247: -SERVICE [/object_recognition_node/get_loggers] /object_recognition_node rosrpc://shang:51115
[rosmaster.master][INFO] 2021-05-09 10:58:20,248: -SERVICE [/object_recognition_node/set_logger_level] /object_recognition_node rosrpc://shang:51115
[rosmaster.master][INFO] 2021-05-09 10:58:20,270: publisherUpdate[/rosout] -> http://shang:40781/ ['http://shang:46487/', 'http://shang:32813/', 'http://shang:34957/', 'http://shang:35195/', 'http://shang:38471/', 'http://shang:43991/', 'http://shang:34423/']
[rosmaster.master][INFO] 2021-05-09 10:58:20,271: publisherUpdate[/rosout] -> http://shang:40781/ ['http://shang:46487/', 'http://shang:32813/', 'http://shang:34957/', 'http://shang:35195/', 'http://shang:38471/', 'http://shang:43991/', 'http://shang:34423/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2021-05-09 10:58:20,271: publisherUpdate[/rosout] -> http://shang:40781/ ['http://shang:46487/', 'http://shang:32813/', 'http://shang:34957/', 'http://shang:35195/', 'http://shang:43991/', 'http://shang:34423/']
[rosmaster.master][INFO] 2021-05-09 10:58:20,272: -PUB [/rosout] /geographic_map_server_node http://shang:35195/
[rosmaster.master][INFO] 2021-05-09 10:58:20,273: publisherUpdate[/rosout] -> http://shang:40781/ ['http://shang:46487/', 'http://shang:32813/', 'http://shang:34957/', 'http://shang:35195/', 'http://shang:43991/', 'http://shang:34423/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2021-05-09 10:58:20,273: publisherUpdate[/rosout] -> http://shang:40781/ ['http://shang:46487/', 'http://shang:32813/', 'http://shang:34957/', 'http://shang:43991/', 'http://shang:34423/']
[rosmaster.master][INFO] 2021-05-09 10:58:20,274: -SUB [/clock] /geographic_map_server_node http://shang:35195/
[rosmaster.master][INFO] 2021-05-09 10:58:20,274: publisherUpdate[/rosout] -> http://shang:40781/ ['http://shang:46487/', 'http://shang:32813/', 'http://shang:34957/', 'http://shang:43991/', 'http://shang:34423/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2021-05-09 10:58:20,275: -SUB [/fix_velocity] /geographic_map_server_node http://shang:35195/
[rosmaster.master][INFO] 2021-05-09 10:58:20,276: -SUB [/fix] /geographic_map_server_node http://shang:35195/
[rosmaster.master][INFO] 2021-05-09 10:58:20,277: -SERVICE [/geographic_map_server_node/get_loggers] /geographic_map_server_node rosrpc://shang:54747
[rosmaster.master][INFO] 2021-05-09 10:58:20,277: -SERVICE [/geographic_map_server_node/set_logger_level] /geographic_map_server_node rosrpc://shang:54747
[rosmaster.master][INFO] 2021-05-09 10:58:20,299: -PUB [/rosout] /wam_v/robot_state_publisher http://shang:32813/
[rosmaster.master][INFO] 2021-05-09 10:58:20,300: -PUB [/tf] /wam_v/robot_state_publisher http://shang:32813/
[rosmaster.master][INFO] 2021-05-09 10:58:20,301: -PUB [/tf_static] /wam_v/robot_state_publisher http://shang:32813/
[rosmaster.master][INFO] 2021-05-09 10:58:20,302: -SUB [/clock] /wam_v/robot_state_publisher http://shang:32813/
[rosmaster.master][INFO] 2021-05-09 10:58:20,303: -SUB [/wam_v/joint_states] /wam_v/robot_state_publisher http://shang:32813/
[rosmaster.master][INFO] 2021-05-09 10:58:20,304: -SERVICE [/wam_v/robot_state_publisher/get_loggers] /wam_v/robot_state_publisher rosrpc://shang:45829
[rosmaster.master][INFO] 2021-05-09 10:58:20,304: -SERVICE [/wam_v/robot_state_publisher/set_logger_level] /wam_v/robot_state_publisher rosrpc://shang:45829
[rosmaster.master][INFO] 2021-05-09 10:58:20,310: -PUB [/rosout] /robot_pose_ekf http://shang:34957/
[rosmaster.master][INFO] 2021-05-09 10:58:20,312: -PUB [/tf] /robot_pose_ekf http://shang:34957/
[rosmaster.master][INFO] 2021-05-09 10:58:20,315: -PUB [/robot_pose_ekf/odom_combined] /robot_pose_ekf http://shang:34957/
[rosmaster.master][INFO] 2021-05-09 10:58:20,316: -SUB [/clock] /robot_pose_ekf http://shang:34957/
[rosmaster.master][INFO] 2021-05-09 10:58:20,317: -SUB [/tf] /robot_pose_ekf http://shang:34957/
[rosmaster.master][INFO] 2021-05-09 10:58:20,317: -SUB [/tf_static] /robot_pose_ekf http://shang:34957/
[rosmaster.master][INFO] 2021-05-09 10:58:20,318: -SUB [/imu] /robot_pose_ekf http://shang:34957/
[rosmaster.master][INFO] 2021-05-09 10:58:20,323: -SUB [/gps_odom] /robot_pose_ekf http://shang:34957/
[rosmaster.master][INFO] 2021-05-09 10:58:20,327: -SERVICE [/robot_pose_ekf/get_loggers] /robot_pose_ekf rosrpc://shang:44867
[rosmaster.master][INFO] 2021-05-09 10:58:20,332: -SERVICE [/robot_pose_ekf/set_logger_level] /robot_pose_ekf rosrpc://shang:44867
[rosmaster.master][INFO] 2021-05-09 10:58:20,333: -SERVICE [/robot_pose_ekf/get_status] /robot_pose_ekf rosrpc://shang:44867
[rosmaster.master][INFO] 2021-05-09 10:58:20,375: publisherUpdate[/rosout] -> http://shang:40781/ ['http://shang:46487/', 'http://shang:34957/', 'http://shang:43991/', 'http://shang:34423/']
[rosmaster.master][INFO] 2021-05-09 10:58:20,375: publisherUpdate[/rosout] -> http://shang:40781/ ['http://shang:46487/', 'http://shang:34957/', 'http://shang:43991/', 'http://shang:34423/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2021-05-09 10:58:20,376: publisherUpdate[/tf] -> http://shang:34957/ ['http://shang:34957/']
[rosmaster.master][INFO] 2021-05-09 10:58:20,376: publisherUpdate[/rosout] -> http://shang:40781/ ['http://shang:46487/', 'http://shang:43991/', 'http://shang:34423/']
[rosmaster.master][INFO] 2021-05-09 10:58:20,376: publisherUpdate[/tf] -> http://shang:34957/ ['http://shang:34957/']: sec=0.00, exception=<Fault -1: 'publisherUpdate: unknown method name'>
[rosmaster.master][INFO] 2021-05-09 10:58:20,377: publisherUpdate[/rosout] -> http://shang:40781/ ['http://shang:46487/', 'http://shang:43991/', 'http://shang:34423/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2021-05-09 10:58:20,377: publisherUpdate[/tf_static] -> http://shang:34957/ []
[rosmaster.master][INFO] 2021-05-09 10:58:20,377: publisherUpdate[/tf_static] -> http://shang:34957/ []: sec=0.00, exception=<Fault -1: 'publisherUpdate: unknown method name'>
[rosmaster.threadpool][ERROR] 2021-05-09 10:58:20,378: Traceback (most recent call last):
  File "/opt/ros/kinetic/lib/python2.7/dist-packages/rosmaster/threadpool.py", line 218, in run
